period_date,store_id,region,store_tier,anomaly_profile,beginning_inv_cost,beginning_inv_retail,purchases_cost,purchases_retail,net_sales,promo_markdowns,shrinkage,ending_inv_retail,cost_to_retail_ratio,ending_inv_cost,cogs,gross_margin,gross_margin_pct,markdown_pct_sales,shrink_pct_sales,imu_pct,gmroi_monthly
2025-07-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,176881.03,419867.08,81189.15,197753.59,153476.61,34042.98,3423.04,426678.04,0.417846,178285.61,79784.57,73692.04,0.4802,0.2218,0.0223,0.5894,0.415
2025-08-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,178285.61,426678.04,56935.26,134530.04,143779.08,23363.11,2861.95,391203.94,0.419133,163966.51,71254.36,72524.72,0.5044,0.1625,0.0199,0.5768,0.4238
2025-09-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,163966.51,391203.94,66936.63,175087.0,138647.9,22579.91,3250.59,401812.54,0.407746,163837.65,67065.49,71582.41,0.5163,0.1629,0.0234,0.6177,0.4367
2025-10-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,163837.65,401812.54,126253.9,297440.57,136188.13,22200.79,2674.13,538190.06,0.414859,223273.07,66818.48,69369.65,0.5094,0.163,0.0196,0.5755,0.3584
2025-11-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,223273.07,538190.06,96120.28,234176.39,197419.56,25771.63,4189.68,544985.58,0.413526,225365.52,94027.83,103391.73,0.5237,0.1305,0.0212,0.5895,0.4609
2025-12-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,225365.52,544985.58,53554.09,123799.63,206332.71,32158.66,4349.03,425944.81,0.417054,177642.03,101277.58,105055.13,0.5092,0.1559,0.0211,0.5674,0.5214
2026-01-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,177642.03,425944.81,28519.8,71185.85,118643.09,21548.95,2981.67,353956.95,0.414704,146787.19,59374.64,59268.45,0.4996,0.1816,0.0251,0.5994,0.3654
2026-02-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,146787.19,353956.95,100257.7,245634.67,117803.73,23144.27,2858.29,455785.33,0.412022,187793.55,59251.34,58552.39,0.497,0.1965,0.0243,0.5918,0.35
2026-03-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,187793.55,455785.33,81049.26,195915.16,162289.02,20037.15,2279.69,467094.63,0.412525,192688.26,76154.55,86134.47,0.5307,0.1235,0.014,0.5863,0.4528
2026-04-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,192688.26,467094.63,60268.77,151436.92,179065.64,29384.06,3270.13,406811.72,0.408964,166371.28,86585.75,92479.89,0.5165,0.1641,0.0183,0.602,0.5151
2026-05-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,166371.28,406811.72,68540.66,153599.13,139115.95,21105.9,3650.76,396538.24,0.419178,166220.14,68691.8,70424.15,0.5062,0.1517,0.0262,0.5538,0.4235
2026-06-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,166220.14,396538.24,70572.4,162998.67,136398.44,16970.25,3767.96,402400.26,0.423194,170293.29,66499.25,69899.19,0.5125,0.1244,0.0276,0.567,0.4154
2026-07-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,170293.29,402400.26,78017.87,204548.06,151303.63,27482.34,1880.85,426281.5,0.409114,174397.8,73913.36,77390.27,0.5115,0.1816,0.0124,0.6186,0.449
2026-08-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,174397.8,426281.5,51680.05,126930.6,151655.94,19112.8,3086.93,379356.43,0.408664,155029.3,71048.55,80607.39,0.5315,0.126,0.0204,0.5928,0.4894
2026-09-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,155029.3,379356.43,60635.53,149280.15,145146.13,19411.27,2229.26,361849.92,0.407964,147621.83,68043.0,77103.13,0.5312,0.1337,0.0154,0.5938,0.5095
2026-10-01,STORE_141,NorthEast,Strip/Outlet Tier 3,Normal,147621.83,361849.92,153855.24,346498.0,142447.28,24674.91,3821.21,537404.52,0.425606,228722.55,72754.52,69692.76,0.4893,0.1732,0.0268,0.556,0.3704
2024-11-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,275045.2,627272.11,149590.12,344269.56,247464.1,34532.99,4988.92,684555.66,0.437074,299201.28,125434.04,122030.06,0.4931,0.1395,0.0202,0.5655,0.425
2024-12-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,299201.28,684555.66,59757.25,146063.43,243439.05,31039.41,4412.38,551728.25,0.432158,238433.67,120524.86,122914.19,0.5049,0.1275,0.0181,0.5909,0.4572
2025-01-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,238433.67,551728.25,31407.31,79858.85,133098.08,24056.17,2179.28,472253.57,0.427243,201766.89,68074.09,65023.99,0.4885,0.1807,0.0164,0.6067,0.2954
2025-02-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,201766.89,472253.57,89308.88,208300.96,134579.68,27672.4,3139.05,515163.4,0.427704,220337.35,70738.42,63841.26,0.4744,0.2056,0.0233,0.5713,0.3025
2025-03-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,220337.35,515163.4,85697.8,223702.77,190839.8,28188.71,2985.47,516852.19,0.414196,214077.93,91957.22,98882.58,0.5181,0.1477,0.0156,0.6169,0.4552
2025-04-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,214077.93,516852.19,71061.91,178636.39,195311.92,32752.84,2994.28,464429.54,0.409985,190409.11,94730.73,100581.19,0.515,0.1677,0.0153,0.6022,0.4973
2025-05-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,190409.11,464429.54,75108.19,189586.9,162273.41,22667.55,3193.14,465882.34,0.40598,189138.7,76378.6,85894.81,0.5293,0.1397,0.0197,0.6038,0.4526
2025-06-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,189138.7,465882.34,73216.07,171772.88,168955.35,25129.21,2934.24,440636.42,0.411437,181294.0,81060.77,87894.58,0.5202,0.1487,0.0174,0.5738,0.4746
2025-07-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,181294.0,440636.42,93127.49,227014.68,169119.82,31073.76,2761.44,464696.08,0.411025,191001.84,83419.65,85700.17,0.5067,0.1837,0.0163,0.5898,0.4604
2025-08-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,191001.84,464696.08,79415.02,201795.2,175667.69,31176.66,3750.55,455896.38,0.405732,184971.76,85445.1,90222.59,0.5136,0.1775,0.0214,0.6065,0.4799
2025-09-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,184971.76,455896.38,88482.98,196836.5,173150.13,27946.69,2714.68,448921.38,0.418938,188070.32,85384.42,87765.71,0.5069,0.1614,0.0157,0.5505,0.4705
2025-10-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,188070.32,448921.38,151109.35,387051.11,184652.54,25380.53,5163.65,620775.77,0.405731,251867.76,87311.91,97340.63,0.5272,0.1375,0.028,0.6096,0.4425
2025-11-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,251867.76,620775.77,123939.69,307828.49,238807.51,38193.73,3364.2,648238.82,0.404701,262343.16,113464.29,125343.22,0.5249,0.1599,0.0141,0.5974,0.4875
2025-12-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,262343.16,648238.82,53480.26,134909.02,224848.37,36578.91,3260.21,518460.35,0.403274,209081.75,106741.67,118106.7,0.5253,0.1627,0.0145,0.6036,0.5011
2026-01-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,209081.75,518460.35,31082.22,76193.56,126989.26,28374.27,2213.26,437077.12,0.403872,176523.14,63640.83,63348.43,0.4988,0.2234,0.0174,0.5921,0.3286
2026-02-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,176523.14,437077.12,111956.95,287000.36,140873.88,33803.48,2994.53,546405.59,0.398411,217693.74,70786.35,70087.53,0.4975,0.24,0.0213,0.6099,0.3556
2026-03-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,217693.74,546405.59,83084.03,210799.88,198179.28,25748.95,4237.4,529039.84,0.397221,210145.63,90632.14,107547.14,0.5427,0.1299,0.0214,0.6059,0.5027
2026-04-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,210145.63,529039.84,54457.54,131306.05,197365.34,32185.54,2989.85,427805.16,0.400704,171423.19,93179.98,104185.36,0.5279,0.1631,0.0151,0.5853,0.5461
2026-05-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,171423.19,427805.16,73008.57,191179.09,174382.4,27721.41,3092.56,413787.88,0.394892,163401.41,81030.35,93352.05,0.5353,0.159,0.0177,0.6181,0.5576
2026-06-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,163401.41,413787.88,111983.49,251484.73,170219.76,23070.08,3231.22,468751.55,0.413943,194036.39,81348.51,88871.25,0.5221,0.1355,0.019,0.5547,0.4973
2026-07-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,194036.39,468751.55,94593.91,219455.27,174794.37,34870.74,2553.28,475988.43,0.419395,199627.03,89003.27,85791.1,0.4908,0.1995,0.0146,0.569,0.4359
2026-08-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,199627.03,475988.43,78821.49,196727.06,185103.91,31052.75,5052.55,451506.28,0.413917,186886.22,91562.3,93541.61,0.5053,0.1678,0.0273,0.5993,0.484
2026-09-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,186886.22,451506.28,81005.04,196644.64,174813.5,21036.77,4845.0,447455.65,0.413316,184940.66,82950.6,91862.9,0.5255,0.1203,0.0277,0.5881,0.4941
2026-10-01,STORE_142,Central,Strip/Outlet Tier 3,Normal,184940.66,447455.65,164567.16,403450.25,161224.05,25376.92,3261.27,661043.66,0.410748,271522.3,77985.52,83238.53,0.5163,0.1574,0.0202,0.5921,0.3647
2024-11-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,275312.42,683614.48,105586.43,255449.85,220076.54,30042.61,3329.84,685615.34,0.405615,278096.06,102802.79,117273.75,0.5329,0.1365,0.0151,0.5867,0.4238
2024-12-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,278096.06,685615.34,53127.4,139517.55,232529.25,29369.54,2890.39,560343.71,0.401418,224932.23,106291.23,126238.02,0.5429,0.1263,0.0124,0.6192,0.5019
2025-01-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,224932.23,560343.71,33971.74,80031.49,133385.82,25584.23,2398.5,479006.65,0.4043,193662.6,65241.37,68144.45,0.5109,0.1918,0.018,0.5755,0.3256
2025-02-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,193662.6,479006.65,104647.13,266552.04,132091.21,30485.29,2787.74,580194.45,0.400116,232144.9,66164.83,65926.38,0.4991,0.2308,0.0211,0.6074,0.3097
2025-03-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,232144.9,580194.45,88147.01,213656.98,174459.34,30137.12,2643.28,586611.69,0.403466,236677.76,83614.15,90845.19,0.5207,0.1727,0.0152,0.5874,0.3875
2025-04-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,236677.76,586611.69,44884.55,116149.69,193582.81,30325.21,3988.44,474864.92,0.400651,190255.28,91307.03,102275.78,0.5283,0.1567,0.0206,0.6136,0.4791
2025-05-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,190255.28,474864.92,78702.13,191661.94,166753.43,28854.94,4206.63,466711.86,0.403521,188327.91,80629.5,86123.93,0.5165,0.173,0.0252,0.5894,0.455
2025-06-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,188327.91,466711.86,95012.38,246328.11,157206.87,24796.96,4182.74,526853.4,0.397369,209355.44,73984.85,83222.02,0.5294,0.1577,0.0266,0.6143,0.4185
2025-07-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,209355.44,526853.4,81709.44,200686.87,168439.55,37493.25,4060.99,517546.48,0.400067,207053.29,84011.59,84427.96,0.5012,0.2226,0.0241,0.5929,0.4055
2025-08-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,207053.29,517546.48,66824.48,173097.09,172150.48,21545.02,2501.69,494446.38,0.396554,196074.9,77802.87,94347.61,0.5481,0.1252,0.0145,0.6139,0.4681
2025-09-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,196074.9,494446.38,67047.39,171050.24,165543.41,25569.22,2482.44,471901.55,0.395377,186579.18,76543.11,89000.3,0.5376,0.1545,0.015,0.608,0.4652
2025-10-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,186579.18,471901.55,164508.33,406209.03,155396.5,27821.21,3573.01,691319.86,0.399822,276404.56,74682.95,80713.55,0.5194,0.179,0.023,0.595,0.3487
2025-11-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,276404.56,691319.86,134529.72,302369.28,226471.08,39121.22,4446.54,723650.3,0.413544,299261.31,111672.97,114798.11,0.5069,0.1727,0.0196,0.5551,0.3988
2025-12-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,299261.31,723650.3,59110.71,145328.22,242213.7,34799.86,4405.67,587559.29,0.412406,242313.02,116059.0,126154.7,0.5208,0.1437,0.0182,0.5933,0.4659
2026-01-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,242313.02,587559.29,33207.45,74343.44,123905.74,28766.21,3411.54,505819.24,0.416255,210549.9,64970.57,58935.17,0.4756,0.2322,0.0275,0.5533,0.2603
2026-02-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,210549.9,505819.24,103508.8,246457.19,123482.4,29118.94,2925.46,596749.63,0.417478,249129.72,64928.98,58553.42,0.4742,0.2358,0.0237,0.58,0.2548
2026-03-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,249129.72,596749.63,84986.87,201025.45,188466.44,25008.1,4932.21,579368.33,0.418811,242645.55,91471.04,96995.4,0.5147,0.1327,0.0262,0.5772,0.3945
2026-04-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,242645.55,579368.33,64074.03,148993.33,190823.36,28489.0,2693.34,506355.96,0.421109,213231.0,93488.58,97334.78,0.5101,0.1493,0.0141,0.57,0.427
2026-05-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,213231.0,506355.96,72886.79,168915.76,167628.88,23274.37,3451.35,480917.12,0.423708,203768.26,82349.53,85279.35,0.5087,0.1388,0.0206,0.5685,0.409
2026-06-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,203768.26,480917.12,88890.49,210094.65,152727.01,19771.85,4161.37,514351.54,0.423522,217839.24,74819.51,77907.5,0.5101,0.1295,0.0272,0.5769,0.3696
2026-07-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,217839.24,514351.54,84411.53,218003.69,169332.1,33285.24,3809.03,525928.86,0.412711,217056.42,85194.35,84137.75,0.4969,0.1966,0.0225,0.6128,0.3869
2026-08-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,217056.42,525928.86,71035.63,184403.44,166896.2,20943.51,2455.22,520037.37,0.405574,210913.44,77178.61,89717.59,0.5376,0.1255,0.0147,0.6148,0.4193
2026-09-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,210913.44,520037.37,58504.37,131631.82,151903.27,23115.75,3822.6,472827.57,0.413427,195479.81,73938.0,77965.27,0.5133,0.1522,0.0252,0.5555,0.3837
2026-10-01,STORE_143,SouthEast,Strip/Outlet Tier 3,Normal,195479.81,472827.57,194590.31,436682.34,169022.22,23837.41,2991.84,713658.44,0.428879,306073.45,83996.67,85025.55,0.503,0.141,0.0177,0.5544,0.339
2024-11-01,STORE_144,West,Strip/Outlet Tier 3,Normal,205830.26,476915.92,90365.23,207796.52,187660.9,22907.32,2925.21,471219.01,0.432584,203841.7,92353.79,95307.11,0.5079,0.1221,0.0156,0.5651,0.4653
2024-12-01,STORE_144,West,Strip/Outlet Tier 3,Normal,203841.7,471219.01,45286.04,114316.5,190527.5,33131.62,3474.96,358401.43,0.42547,152489.02,96638.72,93888.78,0.4928,0.1739,0.0182,0.6039,0.527
2025-01-01,STORE_144,West,Strip/Outlet Tier 3,Normal,152489.02,358401.43,24229.7,63289.03,105481.72,21020.22,2135.56,293052.96,0.419072,122810.33,53908.39,51573.33,0.4889,0.1993,0.0202,0.6172,0.3747
2025-02-01,STORE_144,West,Strip/Outlet Tier 3,Normal,122810.33,293052.96,89889.39,220128.09,102914.25,19830.37,2494.62,387941.81,0.414473,160791.43,51908.29,51005.96,0.4956,0.1927,0.0242,0.5916,0.3597
2025-03-01,STORE_144,West,Strip/Outlet Tier 3,Normal,160791.43,387941.81,80814.14,182586.88,161462.58,21372.07,4204.83,383489.21,0.423477,162398.72,79206.85,82255.73,0.5094,0.1324,0.026,0.5574,0.509
2025-04-01,STORE_144,West,Strip/Outlet Tier 3,Normal,162398.72,383489.21,64391.15,146779.38,154877.78,23198.27,3713.97,348478.57,0.427689,149040.34,77749.53,77128.25,0.498,0.1498,0.024,0.5613,0.4953
2025-05-01,STORE_144,West,Strip/Outlet Tier 3,Normal,149040.34,348478.57,63563.47,141464.79,130915.05,22249.07,2928.08,333851.16,0.433935,144869.87,67733.94,63181.11,0.4826,0.17,0.0224,0.5507,0.4299
2025-06-01,STORE_144,West,Strip/Outlet Tier 3,Normal,144869.87,333851.16,80756.32,205657.41,137759.8,19488.21,2146.28,380114.28,0.418207,158966.4,66659.79,71100.01,0.5161,0.1415,0.0156,0.6073,0.468
2025-07-01,STORE_144,West,Strip/Outlet Tier 3,Normal,158966.4,380114.28,59441.53,142575.75,138384.67,25310.84,3108.42,355886.1,0.417854,148708.3,69699.63,68685.04,0.4963,0.1829,0.0225,0.5831,0.4465
2025-08-01,STORE_144,West,Strip/Outlet Tier 3,Normal,148708.3,355886.1,71064.43,172358.44,146104.66,20286.63,2731.31,359121.94,0.416044,149410.36,70362.37,75742.29,0.5184,0.1388,0.0187,0.5877,0.5081
2025-09-01,STORE_144,West,Strip/Outlet Tier 3,Normal,149410.36,359121.94,60444.09,135127.73,131927.54,16729.8,2961.77,342630.56,0.424592,145478.19,64376.26,67551.28,0.512,0.1268,0.0224,0.5527,0.4581
2025-10-01,STORE_144,West,Strip/Outlet Tier 3,Normal,145478.19,342630.56,121951.49,298802.28,141252.73,16979.84,2175.95,481024.32,0.416925,200551.28,66878.4,74374.33,0.5265,0.1202,0.0154,0.5919,0.4299
2025-11-01,STORE_144,West,Strip/Outlet Tier 3,Normal,200551.28,481024.32,98970.82,237687.78,186768.6,26373.31,3618.4,501951.79,0.416748,209187.59,90334.51,96434.09,0.5163,0.1412,0.0194,0.5836,0.4707
2025-12-01,STORE_144,West,Strip/Outlet Tier 3,Normal,209187.59,501951.79,45321.98,114396.64,190661.06,33270.4,3822.05,388594.92,0.412931,160463.01,94046.56,96614.5,0.5067,0.1745,0.02,0.6038,0.5227
2026-01-01,STORE_144,West,Strip/Outlet Tier 3,Normal,160463.01,388594.92,23635.87,61598.96,102664.94,20107.88,1264.09,326156.97,0.408932,133376.16,50722.72,51942.22,0.5059,0.1959,0.0123,0.6163,0.3535
2026-02-01,STORE_144,West,Strip/Outlet Tier 3,Normal,133376.16,326156.97,84293.36,203194.61,108597.77,20252.15,2865.15,397636.51,0.4112,163508.25,54161.27,54436.5,0.5013,0.1865,0.0264,0.5852,0.3667
2026-03-01,STORE_144,West,Strip/Outlet Tier 3,Normal,163508.25,397636.51,72462.47,175571.73,153747.04,23076.27,3646.62,392738.31,0.411667,161677.27,74293.45,79453.59,0.5168,0.1501,0.0237,0.5873,0.4887
2026-04-01,STORE_144,West,Strip/Outlet Tier 3,Normal,161677.27,392738.31,55223.65,134090.87,151199.49,25839.47,3317.97,346472.25,0.41171,142646.14,74254.78,76944.71,0.5089,0.1709,0.0219,0.5882,0.5057
2026-05-01,STORE_144,West,Strip/Outlet Tier 3,Normal,142646.14,346472.25,66308.14,156161.18,123258.59,20088.71,2489.78,356796.35,0.415719,148327.03,60627.25,62631.34,0.5081,0.163,0.0202,0.5754,0.4305
2026-06-01,STORE_144,West,Strip/Outlet Tier 3,Normal,148327.03,356796.35,59107.79,136229.1,131881.08,18609.46,2557.66,339977.25,0.420739,143041.54,64393.28,67487.8,0.5117,0.1411,0.0194,0.5661,0.4632
2026-07-01,STORE_144,West,Strip/Outlet Tier 3,Normal,143041.54,339977.25,69990.95,165615.76,139848.51,28385.94,2063.86,335294.7,0.421352,141277.0,71755.49,68093.02,0.4869,0.203,0.0148,0.5774,0.479
2026-08-01,STORE_144,West,Strip/Outlet Tier 3,Normal,141277.0,335294.7,71475.47,165746.18,137374.65,24410.38,2763.99,336491.86,0.424621,142881.5,69870.97,67503.68,0.4914,0.1777,0.0201,0.5688,0.4751
2026-09-01,STORE_144,West,Strip/Outlet Tier 3,Normal,142881.5,336491.86,66725.93,161656.52,137180.71,21798.61,3788.66,335380.4,0.420773,141119.05,68488.38,68692.33,0.5007,0.1589,0.0276,0.5872,0.4837
2026-10-01,STORE_144,West,Strip/Outlet Tier 3,Normal,141119.05,335380.4,128429.85,295568.07,131880.8,15882.44,3448.33,479736.9,0.427212,204949.47,64599.43,67281.37,0.5102,0.1204,0.0261,0.5655,0.3888
2024-11-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,306418.76,701538.22,142136.97,321884.08,224015.25,38363.61,5890.26,755153.18,0.43829,330976.07,117579.66,106435.59,0.4751,0.1713,0.0263,0.5584,0.334
2024-12-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,330976.07,755153.18,56475.17,147982.89,246638.15,42676.29,3104.23,610717.4,0.429006,262001.73,125449.51,121188.64,0.4914,0.173,0.0126,0.6184,0.4087
2025-01-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,262001.73,610717.4,32132.24,83070.01,138450.01,25549.51,2457.27,527330.62,0.423954,223563.94,70570.03,67879.98,0.4903,0.1845,0.0177,0.6132,0.2796
2025-02-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,223563.94,527330.62,83589.47,211804.16,132936.23,26855.53,2145.14,577197.88,0.415558,239859.23,67294.18,65642.05,0.4938,0.202,0.0161,0.6053,0.2833
2025-03-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,239859.23,577197.88,101891.82,240298.96,198267.06,25525.53,5544.15,588160.1,0.418046,245877.81,95873.24,102393.82,0.5164,0.1287,0.028,0.576,0.4216
2025-04-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,245877.81,588160.1,57695.87,143973.12,189707.41,31998.17,4146.85,506280.79,0.414643,209925.62,93648.06,96059.35,0.5064,0.1687,0.0219,0.5993,0.4215
2025-05-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,209925.62,506280.79,79860.74,206258.58,171598.72,30868.75,4762.28,505309.62,0.406695,205507.01,84279.35,87319.37,0.5089,0.1799,0.0278,0.6128,0.4204
2025-06-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,205507.01,505309.62,98692.12,247942.94,175918.99,21798.31,3019.16,552516.1,0.403847,223132.22,81066.91,94852.08,0.5392,0.1239,0.0172,0.602,0.4426
2025-07-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,223132.22,552516.1,77481.36,194108.4,176595.9,36059.91,4404.82,529563.87,0.40263,213218.41,87395.17,89200.73,0.5051,0.2042,0.0249,0.6008,0.4088
2025-08-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,213218.41,529563.87,70941.68,159014.22,174849.81,28765.13,2396.11,482567.04,0.412677,199144.14,85015.95,89833.86,0.5138,0.1645,0.0137,0.5539,0.4357
2025-09-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,199144.14,482567.04,87904.48,226607.68,172066.79,21153.21,4372.73,511581.99,0.404764,207070.13,79978.49,92088.3,0.5352,0.1229,0.0254,0.6121,0.4534
2025-10-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,207070.13,511581.99,182985.05,431676.16,175051.69,21033.29,3492.41,743680.76,0.413519,307526.13,82529.05,92522.64,0.5285,0.1202,0.02,0.5761,0.3596
2025-11-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,307526.13,743680.76,116778.22,262107.5,230138.36,32134.08,5356.8,738159.02,0.421863,311401.61,112902.74,117235.62,0.5094,0.1396,0.0233,0.5545,0.3788
2025-12-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,311401.61,738159.02,68451.03,153080.39,255133.99,41335.63,6408.08,588361.71,0.426207,250763.99,129088.65,126045.34,0.494,0.162,0.0251,0.5528,0.4484
2026-01-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,250763.99,588361.71,33618.45,79965.8,133276.33,30334.21,3254.94,501462.03,0.425514,213378.91,71003.53,62272.8,0.4672,0.2276,0.0244,0.5796,0.2683
2026-02-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,213378.91,501462.03,117855.76,277797.94,140543.79,33184.09,2013.37,603518.72,0.425063,256533.55,74701.12,65842.67,0.4685,0.2361,0.0143,0.5758,0.2802
2026-03-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,256533.55,603518.72,95366.64,228565.16,199521.45,35817.25,2949.32,593795.86,0.422914,251124.77,100775.42,98746.03,0.4949,0.1795,0.0148,0.5828,0.389
2026-04-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,251124.77,593795.86,76318.69,189322.86,196960.28,35023.37,5235.95,545899.12,0.418127,228255.43,99188.03,97772.25,0.4964,0.1778,0.0266,0.5969,0.4079
2026-05-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,228255.43,545899.12,65444.92,154417.95,166247.4,20187.14,4214.45,509668.08,0.419382,213745.6,79954.75,86292.65,0.5191,0.1214,0.0254,0.5762,0.3905
2026-06-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,213745.6,509668.08,88151.83,206079.71,166216.98,24018.56,2592.43,522919.82,0.421793,220563.94,81333.49,84883.49,0.5107,0.1445,0.0156,0.5722,0.3909
2026-07-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,220563.94,522919.82,95004.84,234557.16,185243.62,39764.15,2697.28,529771.93,0.416605,220705.69,94863.09,90380.53,0.4879,0.2147,0.0146,0.595,0.4096
2026-08-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,220705.69,529771.93,73762.18,175807.37,175029.41,22903.85,3397.01,504249.03,0.417342,210444.29,84023.58,91005.83,0.5199,0.1309,0.0194,0.5804,0.4222
2026-09-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,210444.29,504249.03,68706.27,175343.41,169309.37,22712.22,2773.12,484797.73,0.410762,199136.35,80014.21,89295.16,0.5274,0.1341,0.0164,0.6082,0.436
2026-10-01,STORE_145,NorthEast,Strip/Outlet Tier 3,Normal,199136.35,484797.73,149616.96,383596.91,168512.47,22204.42,4350.28,673327.47,0.401607,270412.98,78340.33,90172.14,0.5351,0.1318,0.0258,0.61,0.3841
2024-11-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,261550.22,646257.75,122011.67,281694.17,223566.15,28867.34,5025.54,670492.89,0.413342,277143.15,106418.74,117147.41,0.524,0.1291,0.0225,0.5669,0.4349
2024-12-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,277143.15,670492.89,62735.93,151367.2,252278.66,41451.59,4804.82,523325.02,0.413549,216420.32,123458.76,128819.9,0.5106,0.1643,0.019,0.5855,0.522
2025-01-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,216420.32,523325.02,32986.06,81471.84,135786.4,31862.43,3338.78,433809.25,0.41238,178894.44,70511.94,65274.46,0.4807,0.2347,0.0246,0.5951,0.3302
